,job status,marital,education,housing,approval,age,balance,duration
3034,7,0,0,0,0,29.0,-102,134.0
3035,10,0,2,1,0,55.0,4809,223.0
3036,5,0,0,0,1,73.0,279,399.0
3037,9,0,1,1,0,52.0,11,420.0
3038,7,0,1,1,0,49.0,2201,233.0
3039,5,0,0,0,0,63.0,8044,702.0
3040,0,0,1,1,1,34.0,2374,161.0
3041,0,1,1,1,0,32.0,92,110.0
3042,3,0,2,0,0,49.0,443,27.0
3043,1,0,0,1,0,40.0,1397,58.0
3044,2,0,3,0,0,53.0,7,68.0
3045,9,0,2,0,0,53.0,3177,92.0
3046,1,0,0,0,0,43.0,232,45.0
3047,4,1,1,1,0,35.0,81,79.0
3048,7,1,1,1,0,35.0,414,11.0
3049,8,1,2,1,0,25.0,1433,520.0
3050,9,1,3,0,0,31.0,187,86.0
3051,4,0,2,0,0,48.0,0,16.0
3052,3,0,1,0,0,40.0,4610,154.0
3053,1,0,0,1,0,46.0,1429,91.0
3054,7,1,1,0,0,30.0,334,389.0
3055,7,0,1,0,0,47.0,2,71.0
3056,7,1,1,1,0,23.0,500,111.0
3057,9,0,2,1,0,29.0,43,68.0
3058,9,0,1,1,0,38.0,4030,75.0
3059,3,0,0,0,0,56.0,306,212.0
3060,0,0,1,0,0,52.0,0,91.0
3061,5,0,1,0,0,55.0,168,79.0
3062,2,0,2,0,0,43.0,210,646.0
3063,1,0,1,1,0,34.0,518,206.0
3064,4,1,2,1,1,43.0,1696,257.0
3065,7,0,1,0,0,55.0,-31,81.0
3066,1,0,1,1,0,34.0,856,470.0
3067,4,1,2,1,0,34.0,318,133.0
3068,6,0,2,0,0,43.0,64,230.0
3069,1,0,0,1,0,39.0,800,76.0
3070,9,1,3,0,0,39.0,75,26.0
3071,9,1,1,1,0,34.0,347,154.0
3072,4,0,2,1,0,55.0,2366,94.0
3073,5,0,2,0,1,67.0,701,254.0
3074,2,0,2,1,0,34.0,475,1156.0
3075,1,0,1,0,0,47.0,3285,248.0
3076,1,0,0,0,0,33.0,925,884.0
3077,2,0,1,0,0,45.0,128,275.0
3078,1,0,1,1,0,36.0,1587,200.0
3079,9,2,1,1,0,59.0,879,228.0
3080,7,0,1,0,1,33.0,478,475.0
3081,9,2,1,0,0,52.0,280,393.0
3082,1,0,0,0,0,53.0,1868,156.0
3083,10,0,0,0,0,41.0,819,244.0
3084,1,0,1,1,0,45.0,4646,118.0
3085,6,1,1,0,0,60.0,27,40.0
3086,1,0,1,1,0,32.0,736,700.0
3087,4,1,2,1,0,28.0,224,97.0
3088,9,1,1,0,1,31.0,2544,252.0
3089,1,0,1,0,0,53.0,427,360.0
3090,4,0,2,0,0,58.0,2764,235.0
3091,1,0,1,1,0,38.0,376,1521.0
3092,4,0,2,1,0,46.0,523,105.0
3093,2,0,2,0,0,53.0,71,86.0
3094,5,0,1,0,0,56.0,3948,484.0
3095,7,1,1,0,0,52.0,1810,117.0
3096,9,0,1,0,0,38.0,994,119.0
3097,7,0,0,1,0,37.0,52,359.0
3098,1,0,0,0,0,37.0,11,109.0
3099,9,0,1,0,0,37.0,0,236.0
3100,5,0,0,0,0,66.0,747,203.0
3101,1,0,0,1,0,44.0,2657,202.0
3102,5,0,1,0,0,61.0,313,42.0
3103,0,0,1,0,0,34.0,61,21.0
3104,0,1,1,1,0,33.0,2557,186.0
3105,7,2,1,1,0,30.0,0,172.0
3106,7,2,1,1,0,27.0,10,527.0
3107,7,0,1,1,0,37.0,658,175.0
3108,1,0,0,1,0,38.0,1679,21.0
3109,4,1,2,0,0,35.0,0,370.0
3110,9,0,1,1,0,50.0,841,54.0
3111,4,0,1,1,0,39.0,0,63.0
3112,4,0,1,1,0,35.0,1160,116.0
3113,0,2,1,1,0,36.0,-37,151.0
3114,7,1,1,1,0,28.0,94,300.0
3115,6,0,2,1,0,39.0,585,48.0
3116,6,0,1,0,0,39.0,235,217.0
3117,1,1,1,1,1,30.0,2145,727.0
3118,7,0,1,1,0,32.0,1464,193.0
3119,9,0,1,1,0,28.0,232,72.0
3120,9,0,0,1,0,47.0,187,165.0
3121,4,0,2,0,0,53.0,12,345.0
3122,1,0,0,1,0,57.0,318,206.0
3123,7,0,1,0,1,47.0,405,994.0
3124,4,0,2,1,0,56.0,334,127.0
3125,0,0,0,1,0,38.0,0,29.0
3126,1,0,0,0,0,52.0,2,70.0
3127,9,0,1,1,0,46.0,966,40.0
3128,1,0,0,0,0,57.0,195,185.0
3129,1,2,3,0,0,42.0,0,64.0
3130,10,0,1,0,0,57.0,0,97.0
3131,3,0,1,0,0,51.0,260,316.0
3132,6,0,2,1,0,53.0,451,125.0
3133,1,0,0,1,0,37.0,3242,233.0
3134,6,2,1,1,0,47.0,8515,14.0
3135,4,0,2,1,1,48.0,1808,245.0
3136,1,0,0,1,0,39.0,20,109.0
3137,1,0,1,1,0,42.0,3068,429.0
3138,4,0,2,0,0,36.0,23,133.0
3139,9,1,1,0,0,34.0,1076,70.0
3140,5,0,0,1,0,61.0,1060,118.0
3141,0,1,1,1,1,32.0,678,1579.0
3142,1,1,0,1,0,35.0,1147,29.0
3143,1,0,1,0,0,54.0,-630,173.0
3144,4,0,2,0,0,31.0,459,13.0
3145,9,2,1,1,0,45.0,976,183.0
3146,3,0,2,1,0,32.0,357,175.0
3147,10,0,1,0,0,52.0,-9,123.0
3148,0,1,1,1,0,36.0,1927,288.0
3149,7,0,1,1,0,31.0,500,19.0
3150,9,0,1,0,0,53.0,9146,136.0
3151,2,0,1,0,0,43.0,59,437.0
3152,3,0,0,0,0,47.0,0,1225.0
3153,1,0,0,1,0,46.0,328,526.0
3154,4,2,1,0,0,34.0,291,91.0
3155,9,1,2,1,0,55.0,-703,123.0
3156,0,1,1,1,0,23.0,589,62.0
3157,1,0,1,0,0,75.0,6053,865.0
3158,0,0,1,0,0,58.0,1142,82.0
3159,0,0,1,1,0,35.0,725,219.0
3160,4,0,2,0,1,27.0,802,569.0
3161,9,0,1,1,1,24.0,556,460.0
3162,0,0,1,1,0,48.0,191,238.0
3163,9,1,1,0,0,31.0,373,346.0
3164,9,0,1,0,0,57.0,6164,161.0
3165,4,0,2,0,0,53.0,37,51.0
3166,1,0,0,1,0,42.0,1156,37.0
3167,2,0,1,1,0,50.0,806,141.0
3168,0,0,1,0,0,59.0,2381,173.0
3169,7,0,1,1,0,38.0,-314,66.0
3170,1,0,1,1,0,39.0,285,209.0
3171,1,1,0,1,0,28.0,1199,1011.0
3172,4,2,2,1,0,55.0,481,147.0
3173,9,1,2,0,0,33.0,137,88.0
3174,1,1,1,1,0,36.0,168,52.0
3175,0,2,1,1,0,38.0,156,544.0
3176,0,1,1,0,1,28.0,4745,360.0
3177,4,1,2,1,0,32.0,11797,95.0
3178,0,0,1,0,0,35.0,786,322.0
3179,9,0,0,0,0,58.0,4015,106.0
3180,7,0,1,1,0,30.0,0,20.0
3181,1,0,1,1,0,33.0,331,178.0
3182,1,0,1,1,0,36.0,1554,325.0
3183,7,0,1,1,0,32.0,132,343.0
3184,4,1,2,0,1,34.0,5086,213.0
3185,0,0,1,1,0,42.0,529,193.0
3186,4,0,2,0,0,41.0,4824,168.0
3187,5,0,1,0,1,63.0,474,423.0
3188,0,2,2,1,0,38.0,86,218.0
3189,1,0,0,1,0,54.0,2281,158.0
3190,7,0,1,1,0,39.0,186,433.0
3191,1,0,1,0,0,46.0,137,252.0
3192,9,0,2,0,0,37.0,6968,175.0
3193,5,2,0,0,0,76.0,86,192.0
3194,4,1,3,0,0,28.0,81,158.0
3195,7,0,0,0,0,33.0,6904,114.0
3196,6,0,2,1,0,46.0,137,246.0
3197,8,1,1,0,0,30.0,25,44.0
3198,4,0,2,0,0,60.0,759,136.0
3199,3,0,2,1,0,56.0,1922,247.0
3200,8,1,3,1,0,24.0,3298,227.0
3201,5,0,1,0,0,58.0,764,219.0
3202,5,0,0,0,1,79.0,8556,326.0
3203,1,0,1,1,0,32.0,3514,226.0
3204,7,0,0,1,0,33.0,0,351.0
3205,5,0,0,0,0,77.0,680,341.0
3206,3,0,0,0,0,60.0,0,124.0
3207,4,0,2,0,0,54.0,2819,123.0
3208,1,0,0,1,0,30.0,-518,244.0
3209,7,0,1,0,0,50.0,60,151.0
3210,4,0,1,0,0,50.0,732,736.0
3211,9,0,1,1,0,37.0,2707,109.0
3212,9,0,2,1,0,41.0,177,117.0
3213,0,0,1,0,0,49.0,13229,77.0
3214,1,0,0,1,0,41.0,-204,42.0
3215,9,0,1,1,0,40.0,990,252.0
3216,1,0,1,1,0,38.0,648,179.0
3217,9,0,1,0,0,34.0,50,106.0
3218,2,0,1,0,0,49.0,1916,281.0
3219,5,0,0,0,1,72.0,763,384.0
3220,1,0,1,1,0,34.0,470,217.0
3221,9,0,1,0,0,31.0,0,144.0
3222,1,1,1,1,0,33.0,5739,374.0
3223,4,0,2,0,0,31.0,0,298.0
3224,4,0,2,0,1,55.0,-375,814.0
3225,10,0,1,1,0,25.0,157,33.0
3226,4,0,2,1,0,34.0,1518,128.0
3227,4,0,2,0,0,53.0,1343,129.0
3228,4,1,2,1,0,39.0,-401,274.0
3229,4,0,0,1,1,41.0,5310,984.0
3230,1,1,1,1,0,32.0,2285,413.0
3231,0,0,1,1,0,29.0,22171,44.0
3232,4,0,2,1,0,56.0,856,70.0
3233,8,1,3,0,0,19.0,1169,463.0
3234,4,1,2,0,0,39.0,3797,96.0
3235,1,1,1,1,0,32.0,53,276.0
3236,1,0,0,1,0,43.0,2519,257.0
3237,2,0,0,0,0,32.0,795,131.0
3238,0,2,1,1,0,53.0,0,586.0
3239,1,0,1,1,1,52.0,2087,267.0
3240,9,1,1,0,0,43.0,34,29.0
3241,9,0,1,0,0,48.0,5,65.0
3242,9,1,1,1,0,27.0,15,67.0
3243,4,1,2,0,0,27.0,390,190.0
3245,0,1,2,1,0,39.0,2600,77.0
3246,1,0,1,1,0,33.0,-241,169.0
3247,1,2,0,1,0,50.0,1545,25.0
3248,5,2,1,0,1,59.0,1026,669.0
3249,3,0,0,1,0,58.0,435,122.0
3250,9,0,2,0,1,54.0,876,269.0
3251,1,0,1,0,0,60.0,1801,167.0
3252,4,0,2,1,0,38.0,2278,244.0
3253,1,0,3,1,0,39.0,157,99.0
3254,0,0,1,1,0,40.0,1327,76.0
3255,1,0,0,0,0,55.0,284,252.0
3256,4,0,2,0,1,36.0,495,213.0
3257,0,1,1,1,0,31.0,1588,14.0
3258,7,0,1,1,0,38.0,0,121.0
3259,4,0,1,1,0,52.0,428,153.0
3260,0,0,0,0,0,45.0,542,8.0
3261,1,0,0,0,0,32.0,66,244.0
3262,1,2,1,0,0,58.0,314,67.0
3263,4,0,2,1,0,35.0,24,169.0
3264,4,1,2,0,0,36.0,613,86.0
3265,5,0,1,0,0,55.0,1467,277.0
3266,1,0,1,1,0,45.0,192,154.0
3267,4,0,1,0,0,49.0,321,135.0
3268,1,0,1,1,0,44.0,788,392.0
3269,1,2,1,1,0,37.0,48,133.0
3270,1,0,1,0,0,35.0,262,96.0
3271,1,0,1,1,1,36.0,4438,446.0
3272,7,1,1,1,0,44.0,5045,20.0
3273,1,1,2,1,0,32.0,3014,291.0
3274,4,0,2,0,0,56.0,21664,214.0
3275,4,0,2,0,0,32.0,5878,159.0
3276,2,0,2,1,0,35.0,2723,275.0
3277,4,0,1,1,0,44.0,576,128.0
3278,2,0,0,0,0,59.0,0,207.0
3279,1,1,2,1,0,31.0,2197,146.0
3280,1,0,3,1,0,60.0,104,22.0
3281,9,1,1,1,0,33.0,1279,239.0
3282,0,0,1,1,0,45.0,295,92.0
3283,1,0,0,1,0,45.0,2128,149.0
3284,0,0,1,0,0,57.0,367,107.0
3285,4,0,2,0,0,36.0,1477,71.0
3286,1,1,0,1,0,30.0,71,122.0
3287,0,1,1,1,0,30.0,127,16.0
3288,10,2,1,0,0,59.0,2921,251.0
3289,4,0,2,0,0,58.0,16264,215.0
3290,5,0,0,0,0,49.0,1672,128.0
3291,9,0,2,0,0,48.0,9207,445.0
3292,9,1,2,0,0,28.0,356,76.0
3293,4,2,0,1,0,59.0,133,206.0
3294,4,0,2,1,0,40.0,1217,155.0
3295,9,2,1,1,0,32.0,202,429.0
3296,1,0,1,0,0,58.0,590,133.0
3297,6,1,2,0,1,28.0,442,474.0
3298,9,1,2,1,0,27.0,808,578.0
3299,4,1,2,1,0,38.0,427,17.0
3300,9,0,2,1,0,53.0,431,74.0
3301,7,0,2,1,1,60.0,4256,239.0
3302,4,2,2,1,0,33.0,0,275.0
3303,7,2,1,1,0,52.0,238,101.0
3304,5,0,2,0,1,64.0,846,671.0
3305,1,1,1,0,1,40.0,3,998.0
3306,0,0,1,0,0,52.0,693,271.0
3307,8,1,1,1,0,28.0,0,133.0
3308,4,0,1,1,0,49.0,362,84.0
3309,9,1,1,1,0,28.0,618,281.0
3310,9,1,2,1,0,29.0,2893,250.0
3311,5,0,0,0,1,87.0,230,144.0
3312,4,2,1,1,0,37.0,1287,432.0
3313,7,0,0,0,0,36.0,179,411.0
3314,6,0,2,0,0,35.0,980,428.0
3315,0,0,2,1,1,33.0,79,249.0
3316,0,0,1,0,0,60.0,3043,235.0
3317,4,1,2,0,1,25.0,808,267.0
3318,5,0,1,0,0,69.0,745,595.0
3319,8,0,1,0,0,41.0,1309,28.0
3320,4,1,1,1,0,48.0,290,257.0
3321,1,2,0,1,1,35.0,1792,630.0
3322,1,1,1,1,0,30.0,178,747.0
3323,4,0,2,0,0,59.0,0,87.0
3324,4,1,2,0,0,32.0,537,187.0
3325,1,1,1,1,0,28.0,416,452.0
3326,1,0,0,0,0,60.0,1472,36.0
3327,4,0,0,1,0,36.0,3953,277.0
3328,4,1,2,1,0,32.0,112,118.0
3329,4,2,2,1,0,34.0,13204,197.0
3330,1,0,1,0,0,58.0,0,101.0
3331,4,0,3,1,1,53.0,2240,282.0
3332,4,0,2,1,0,31.0,22546,8.0
3333,0,0,1,1,1,33.0,0,1448.0
3334,10,2,0,0,0,46.0,23,344.0
3335,1,0,1,1,0,29.0,228,12.0
3336,6,0,1,1,0,37.0,215,61.0
3337,1,0,0,1,0,58.0,23,91.0
3338,4,0,1,1,0,34.0,293,162.0
3339,1,2,1,0,0,34.0,0,339.0
3340,2,0,0,0,0,49.0,199,113.0
3341,0,0,1,0,1,53.0,459,558.0
3342,10,0,1,1,0,42.0,8131,69.0
3343,7,0,1,1,0,40.0,-378,541.0
3344,1,1,0,0,0,30.0,395,429.0
3345,9,2,1,1,0,31.0,10787,135.0
3346,0,0,1,1,0,55.0,865,96.0
3347,4,0,2,1,0,36.0,340,68.0
3348,1,1,1,0,0,31.0,1882,529.0
3349,4,0,2,0,0,26.0,265,650.0
3350,0,0,1,1,0,31.0,389,69.0
3351,0,0,1,1,0,49.0,0,71.0
3352,4,0,2,1,0,54.0,384,30.0
3353,4,2,2,1,0,47.0,94,9.0
3354,4,0,1,0,0,61.0,1471,331.0
3355,1,0,0,1,0,49.0,937,66.0
3356,9,0,1,1,0,51.0,500,26.0
3357,1,0,0,1,0,53.0,25,266.0
3358,4,0,2,0,0,35.0,365,168.0
3359,10,1,1,0,0,25.0,34,316.0
3360,5,0,0,0,1,79.0,429,1006.0
3361,9,0,0,1,0,53.0,6839,77.0
3362,8,1,1,0,0,21.0,6,622.0
3363,1,0,1,1,0,33.0,467,494.0
3364,6,2,1,0,0,40.0,1876,269.0
3365,2,0,1,1,0,34.0,1847,543.0
3366,11,0,0,0,0,52.0,247,268.0
3367,0,0,1,0,1,27.0,897,397.0
3368,7,2,1,0,0,57.0,4664,22.0
3369,6,2,1,1,0,51.0,1291,51.0
3370,8,1,2,0,0,31.0,64,208.0
3371,10,0,2,1,0,49.0,-471,77.0
3372,4,1,2,1,0,32.0,1160,450.0
3373,0,1,2,0,0,28.0,14,201.0
3374,1,0,1,1,0,33.0,26,342.0
3375,1,0,3,0,0,50.0,452,181.0
3376,1,1,1,1,0,42.0,382,294.0
3377,0,0,3,0,0,45.0,2033,123.0
3378,10,0,1,1,0,34.0,0,172.0
3379,0,2,3,1,0,56.0,789,1022.0
3380,1,1,1,1,0,33.0,142,123.0
3381,0,0,1,1,0,34.0,645,420.0
3382,1,0,3,1,0,37.0,897,119.0
3383,1,0,1,1,0,37.0,103,153.0
3384,0,1,1,1,0,35.0,847,85.0
3385,11,1,2,0,1,38.0,0,260.0
3386,1,0,1,1,0,32.0,517,528.0
3387,9,1,2,1,0,52.0,1308,361.0
3388,7,0,1,1,0,49.0,66,59.0
3389,4,2,1,1,0,46.0,361,86.0
3390,2,0,0,1,0,42.0,66,139.0
3391,1,0,3,1,0,36.0,70,219.0
3392,7,0,1,1,0,32.0,180,45.0
3393,9,0,2,1,0,49.0,279,168.0
3394,7,0,1,0,1,46.0,4,268.0
3395,2,0,1,1,0,40.0,1416,210.0
3396,0,0,1,1,0,36.0,465,160.0
3397,0,0,1,1,0,36.0,998,1044.0
3398,9,0,1,0,0,34.0,550,601.0
3399,4,0,2,1,0,46.0,1285,89.0
3400,7,0,2,0,0,32.0,4908,491.0
3401,10,1,2,1,0,32.0,336,139.0
3402,4,1,2,0,0,32.0,131,267.0
3403,4,0,2,0,0,43.0,348,88.0
3404,6,1,2,1,0,25.0,453,134.0
3405,0,0,1,1,0,55.0,1102,126.0
3406,0,1,1,1,0,24.0,926,191.0
3407,4,2,2,1,0,40.0,502,267.0
3408,4,1,2,1,0,38.0,8669,5.0
3409,1,1,0,0,0,48.0,316,560.0
3410,4,0,2,1,0,36.0,9324,138.0
3411,4,0,2,0,0,57.0,0,188.0
3412,0,0,1,1,0,45.0,72,262.0
3413,6,1,2,0,1,33.0,61,836.0
3414,9,1,1,0,0,38.0,173,150.0
3415,7,1,1,1,0,26.0,-162,44.0
3416,4,1,2,0,0,30.0,47,11.0
3417,7,2,2,1,0,55.0,1983,123.0
3418,1,0,1,1,0,34.0,326,150.0
3419,0,0,1,0,0,60.0,2552,255.0
3420,4,1,2,0,0,36.0,1283,92.0
3421,3,0,0,1,0,65.0,2179,112.0
3422,6,0,2,0,1,39.0,1047,554.0
3423,1,0,0,0,0,52.0,36,109.0
3424,9,0,1,0,1,55.0,-308,781.0
3425,4,1,2,0,0,26.0,1177,116.0
3426,6,0,0,1,0,40.0,2077,363.0
3427,2,0,1,0,0,52.0,0,82.0
3428,6,0,2,0,0,29.0,1,167.0
3429,1,0,0,1,0,41.0,7735,220.0
3430,9,1,2,1,0,30.0,1922,546.0
3431,8,1,1,0,1,28.0,153,1124.0
3432,1,0,1,1,0,26.0,2770,141.0
3433,4,0,1,0,0,58.0,139,188.0
3434,4,1,2,1,0,29.0,21,107.0
3435,9,0,1,1,0,48.0,178,320.0
3436,1,0,1,1,0,35.0,444,244.0
3437,7,1,1,1,0,26.0,209,319.0
3438,1,0,3,0,0,49.0,3096,147.0
3439,0,0,1,0,0,34.0,5320,114.0
3440,7,0,1,1,0,32.0,4885,400.0
3441,0,0,1,1,0,31.0,0,79.0
3442,10,0,0,0,0,48.0,5462,29.0
3443,1,0,1,1,0,40.0,6767,97.0
3444,9,2,1,1,0,42.0,2974,187.0
3445,9,0,1,0,0,48.0,427,201.0
3446,7,0,1,0,0,38.0,8876,280.0
3447,4,0,2,0,0,53.0,146,150.0
3448,5,2,1,0,0,59.0,319,129.0
3449,10,1,1,0,0,28.0,304,516.0
3450,1,0,0,1,0,41.0,389,127.0
3451,4,1,0,0,0,50.0,766,174.0
3452,0,0,1,1,0,31.0,0,82.0
3453,9,1,1,1,0,30.0,3107,1516.0
3454,0,2,1,1,0,59.0,174,204.0
3455,9,2,1,0,0,33.0,-305,109.0
3456,6,0,1,0,0,35.0,670,378.0
3457,4,1,2,1,0,30.0,6164,152.0
3458,5,0,1,0,1,71.0,2850,185.0
3459,7,1,0,1,0,30.0,79,317.0
3460,7,0,1,1,0,24.0,110,27.0
3461,9,1,1,0,0,34.0,5039,205.0
3462,1,0,1,1,0,34.0,360,46.0
3463,0,0,1,0,0,52.0,199,978.0
3464,6,1,1,1,0,33.0,238,45.0
3465,1,0,1,1,0,38.0,5092,145.0
3466,0,2,1,1,0,41.0,1088,138.0
3467,4,2,2,1,0,42.0,221,720.0
3468,1,2,1,0,0,38.0,889,362.0
3469,1,0,0,1,0,48.0,750,90.0
3470,9,1,1,1,0,34.0,0,214.0
3471,1,0,0,1,0,46.0,1291,142.0
3472,9,0,1,1,0,33.0,1844,241.0
3473,4,0,2,1,0,40.0,89,148.0
3474,0,0,1,0,0,36.0,4280,227.0
3475,9,1,1,0,0,32.0,0,126.0
3476,1,0,1,1,0,33.0,625,410.0
3477,9,0,3,1,0,55.0,574,243.0
3478,4,0,0,1,0,58.0,320,171.0
3479,9,1,2,1,0,25.0,468,147.0
3480,7,0,1,1,0,47.0,440,91.0
3481,10,0,1,1,0,40.0,0,332.0
3482,5,0,1,1,0,59.0,5706,471.0
3483,4,0,2,0,0,40.0,7780,364.0
3484,4,0,1,1,0,30.0,-559,98.0
3485,2,1,2,1,0,25.0,16874,117.0
3486,5,0,0,0,0,58.0,1987,185.0
3487,2,0,3,1,0,39.0,98,59.0
3488,6,0,2,0,0,40.0,642,147.0
3489,1,0,1,1,0,38.0,526,553.0
3490,4,1,2,0,0,66.0,6483,275.0
3491,4,0,2,0,1,47.0,2306,239.0
3492,1,0,1,1,0,37.0,954,402.0
3493,4,1,2,1,0,36.0,-679,172.0
3494,1,0,0,0,0,50.0,-1,195.0
3495,5,0,0,0,0,76.0,2590,68.0
3496,4,1,2,0,0,58.0,331,82.0
3497,0,0,1,1,0,42.0,4209,57.0
3498,7,2,1,0,1,58.0,462,495.0
3499,6,1,2,1,0,28.0,0,479.0
3500,9,0,1,0,0,41.0,0,141.0
3501,4,0,2,0,0,30.0,151,82.0
3502,4,2,2,1,1,32.0,883,798.0
3503,7,1,1,0,0,27.0,266,232.0
3504,4,0,2,0,0,48.0,0,60.0
3505,9,0,2,1,0,36.0,491,103.0
3506,4,0,2,0,0,54.0,3,443.0
3507,1,0,1,1,0,36.0,198,400.0
3508,3,0,1,0,0,52.0,14363,132.0
3509,9,2,1,1,0,34.0,0,374.0
3510,9,0,1,0,1,43.0,136,363.0
3511,4,1,2,0,0,32.0,28,111.0
3512,4,1,2,0,0,33.0,335,130.0
3513,3,0,3,0,0,51.0,174,308.0
3514,10,0,1,1,0,39.0,270,116.0
3515,4,1,2,0,0,44.0,1206,160.0
3516,3,2,0,1,0,49.0,198,205.0
3517,9,0,2,1,0,25.0,914,185.0
3518,6,0,1,1,0,39.0,31,61.0
3519,9,0,1,0,0,54.0,0,159.0
3520,4,1,2,1,0,32.0,347,213.0
3521,4,0,2,1,0,36.0,860,294.0
3522,9,0,1,1,0,54.0,89,140.0
3523,9,0,1,1,0,31.0,0,71.0
3524,7,0,1,0,0,45.0,0,47.0
3525,0,1,1,1,0,31.0,68,570.0
3526,9,0,1,1,0,45.0,-149,287.0
3527,7,2,1,1,1,33.0,2411,130.0
3529,11,1,2,0,0,43.0,2731,11.0
3530,4,0,2,1,0,50.0,112,70.0
3531,4,2,2,0,0,44.0,0,54.0
3532,7,0,1,1,0,42.0,3620,22.0
3533,1,1,1,0,0,26.0,179,103.0
3534,0,1,1,1,0,47.0,1544,104.0
3535,1,0,0,0,0,48.0,199,29.0
3536,1,0,3,1,0,60.0,231,57.0
3537,0,2,1,1,0,27.0,76,236.0
3538,10,1,2,0,1,30.0,302,528.0
3539,0,1,1,1,0,28.0,189,68.0
3540,5,0,0,0,1,58.0,565,876.0
3541,2,0,2,0,0,37.0,310,76.0
3542,7,0,1,1,0,36.0,1746,99.0
3543,9,0,1,1,0,39.0,6,122.0
3544,10,0,0,0,0,52.0,-110,141.0
3545,5,0,1,1,0,55.0,2749,58.0
3546,4,1,2,0,0,30.0,6495,78.0
3547,1,1,1,1,0,36.0,35,435.0
3548,0,0,1,0,0,39.0,-650,123.0
3549,1,0,0,0,0,47.0,292,210.0
3550,3,1,0,1,0,42.0,5774,54.0
3551,4,0,1,1,0,42.0,2416,138.0
3552,5,0,1,0,0,58.0,35,336.0
3553,5,0,1,1,1,68.0,19317,249.0
3554,9,0,1,0,0,43.0,50,63.0
3555,1,0,1,1,0,44.0,-674,257.0
3556,9,0,2,0,1,49.0,3726,875.0
3557,5,0,2,1,0,57.0,1180,191.0
3558,6,2,2,0,1,61.0,6610,481.0
3559,0,1,1,1,0,36.0,319,120.0
3560,1,0,1,1,0,31.0,1545,207.0
3561,9,0,2,0,0,51.0,1315,303.0
3562,9,1,2,0,0,31.0,424,93.0
3563,1,0,0,0,0,56.0,151,128.0
3564,9,1,2,0,0,30.0,-970,194.0
3565,7,0,1,1,0,38.0,-762,408.0
3566,7,0,1,1,0,35.0,181,5.0
3567,1,0,3,1,0,31.0,-120,231.0
3568,0,2,1,1,0,39.0,1022,20.0
3569,4,0,2,1,0,50.0,78,218.0
3570,9,0,2,0,0,39.0,209,36.0
3571,0,0,1,0,0,26.0,2469,136.0
3572,9,0,1,0,0,55.0,0,336.0
3573,1,2,0,0,0,43.0,328,192.0
3574,3,0,2,0,0,34.0,0,141.0
3575,6,0,0,1,0,51.0,307,65.0
3576,4,0,2,1,0,31.0,1384,203.0
3577,4,0,2,0,0,32.0,0,104.0
3578,9,0,1,1,0,53.0,719,230.0
3579,4,2,2,0,0,44.0,0,71.0
3580,2,0,2,1,0,38.0,6704,205.0
3581,6,0,2,1,0,47.0,4543,162.0
3582,4,0,2,1,0,36.0,0,145.0
3583,4,1,2,1,0,30.0,149,220.0
3584,1,0,1,1,0,46.0,-1400,309.0
3585,2,0,1,1,0,33.0,-118,421.0
3586,1,0,1,0,1,43.0,2160,261.0
3587,4,0,2,0,0,38.0,3452,132.0
3588,9,1,1,0,0,27.0,842,273.0
3589,4,0,3,0,1,38.0,3576,349.0
3590,10,0,2,0,0,41.0,1666,291.0
3591,9,0,1,1,0,29.0,0,83.0
3592,7,0,1,1,0,39.0,0,793.0
3593,1,1,0,1,0,42.0,1628,119.0
3594,7,0,1,1,0,47.0,51,312.0
3595,1,1,1,0,0,30.0,447,103.0
3596,0,0,1,1,0,34.0,396,101.0
3597,3,0,0,0,0,45.0,4994,48.0
3598,0,0,1,1,0,43.0,3215,228.0
3599,1,0,0,0,0,59.0,2814,81.0
3600,9,0,1,0,0,50.0,0,152.0
3601,1,0,1,1,0,39.0,293,160.0
3602,9,0,1,1,0,36.0,474,59.0
3603,1,0,1,1,0,44.0,16178,297.0
3604,9,0,2,0,0,36.0,0,147.0
3605,4,1,2,0,0,27.0,88,143.0
3606,7,0,1,1,0,29.0,308,75.0
3607,5,0,1,0,0,70.0,1164,338.0
3608,4,0,2,0,0,44.0,13893,29.0
3609,4,0,2,1,0,55.0,0,159.0
3610,9,2,1,1,0,36.0,-435,85.0
3611,9,1,1,1,0,28.0,389,15.0
3612,4,2,2,0,0,50.0,356,198.0
3613,9,0,1,0,0,49.0,2718,114.0
3614,5,2,2,0,0,71.0,261,1117.0
3615,0,1,1,0,0,31.0,757,343.0
3616,4,1,2,0,0,45.0,16,59.0
3617,1,0,1,0,0,42.0,-422,31.0
3618,0,0,1,0,0,45.0,248,212.0
3619,9,0,0,1,0,47.0,145,157.0
3620,5,2,1,0,0,60.0,598,96.0
3621,4,0,2,1,0,35.0,949,245.0
3622,9,1,2,0,0,31.0,614,72.0
3623,1,0,0,1,0,33.0,1209,700.0
3624,6,0,2,1,0,50.0,202,107.0
3625,1,0,1,1,0,51.0,1840,312.0
3626,9,0,1,1,0,34.0,114,153.0
3627,7,0,1,0,0,56.0,-229,55.0
3628,7,0,1,1,0,29.0,182,38.0
3629,1,0,1,0,0,31.0,401,96.0
3630,9,2,3,1,0,44.0,759,397.0
3631,5,0,1,0,0,55.0,4194,208.0
3632,8,1,3,0,0,35.0,0,122.0
